index,marker,R1,R2,R3,R4
59705,26,YELLOW,YELLOW,YELLOW,RED
59706,26,GREEN,GREEN,GREEN,YELLOW
59707,26,GREEN,YELLOW,YELLOW,GREEN
59708,26,GREEN,YELLOW,YELLOW,GREEN
59709,26,GREEN,YELLOW,YELLOW,GREEN
59710,26,GREEN,GREEN,GREEN,GREEN
59711,26,GREEN,GREEN,GREEN,GREEN
59712,26,GREEN,GREEN,GREEN,GREEN
59713,26,GREEN,GREEN,GREEN,GREEN
59714,26,YELLOW,YELLOW,YELLOW,YELLOW
59715,26,YELLOW,YELLOW,YELLOW,YELLOW
59716,26,YELLOW,YELLOW,YELLOW,YELLOW
59717,26,YELLOW,YELLOW,YELLOW,YELLOW
59718,26,YELLOW,YELLOW,YELLOW,YELLOW
59719,26,YELLOW,YELLOW,YELLOW,RED
59720,26,GREEN,GREEN,GREEN,GREEN
59721,26,GREEN,GREEN,GREEN,GREEN
59722,26,GREEN,GREEN,GREEN,GREEN
59723,26,GREEN,GREEN,GREEN,GREEN
59724,26,GREEN,GREEN,GREEN,GREEN
59725,26,GREEN,GREEN,GREEN,GREEN
59726,26,GREEN,GREEN,GREEN,GREEN
59727,26,GREEN,GREEN,GREEN,GREEN
59728,26,GREEN,GREEN,GREEN,GREEN
59729,26,GREEN,GREEN,GREEN,GREEN
59730,26,GREEN,GREEN,GREEN,GREEN
59731,26,GREEN,GREEN,GREEN,GREEN
59732,26,GREEN,GREEN,GREEN,GREEN
59733,26,GREEN,GREEN,GREEN,GREEN
59734,26,GREEN,GREEN,GREEN,GREEN
59735,26,GREEN,GREEN,GREEN,GREEN
59736,26,GREEN,GREEN,GREEN,GREEN
59737,26,GREEN,GREEN,GREEN,GREEN
59738,26,GREEN,GREEN,GREEN,GREEN
59739,26,GREEN,GREEN,GREEN,GREEN
59740,26,GREEN,GREEN,GREEN,GREEN
59741,26,GREEN,GREEN,GREEN,GREEN
59742,26,GREEN,GREEN,GREEN,GREEN
59743,26,GREEN,GREEN,GREEN,GREEN
59744,26,GREEN,GREEN,GREEN,GREEN
59745,26,GREEN,GREEN,GREEN,GREEN
59746,26,GREEN,GREEN,GREEN,GREEN
59747,26,GREEN,GREEN,GREEN,GREEN
59748,26,GREEN,GREEN,GREEN,GREEN
59749,26,GREEN,GREEN,GREEN,GREEN
59750,26,YELLOW,YELLOW,YELLOW,RED
59751,26,GREEN,GREEN,GREEN,GREEN
59752,26,GREEN,GREEN,GREEN,GREEN
59753,26,GREEN,GREEN,GREEN,GREEN
59754,26,GREEN,GREEN,GREEN,GREEN
59755,26,GREEN,GREEN,GREEN,GREEN
59756,26,GREEN,GREEN,GREEN,GREEN
59757,26,GREEN,GREEN,GREEN,GREEN
59758,26,GREEN,GREEN,GREEN,GREEN
59759,26,GREEN,GREEN,GREEN,GREEN
59760,26,GREEN,GREEN,GREEN,GREEN
59761,26,GREEN,GREEN,GREEN,GREEN
59762,26,GREEN,GREEN,GREEN,GREEN
59763,26,GREEN,GREEN,GREEN,GREEN
59764,26,GREEN,GREEN,GREEN,GREEN
59765,26,GREEN,GREEN,GREEN,GREEN
59766,26,GREEN,GREEN,GREEN,GREEN
59767,26,GREEN,GREEN,GREEN,GREEN
59768,26,GREEN,GREEN,GREEN,GREEN
59769,26,GREEN,GREEN,GREEN,GREEN
59770,26,GREEN,GREEN,GREEN,GREEN
59771,26,GREEN,GREEN,GREEN,GREEN
59772,26,GREEN,GREEN,GREEN,GREEN
59773,26,GREEN,GREEN,GREEN,GREEN
59774,26,GREEN,GREEN,GREEN,GREEN
59775,26,GREEN,GREEN,GREEN,GREEN
59776,26,GREEN,GREEN,GREEN,GREEN
59777,26,GREEN,GREEN,GREEN,GREEN
59778,26,GREEN,GREEN,GREEN,GREEN
59779,26,GREEN,GREEN,GREEN,GREEN
59780,26,GREEN,GREEN,GREEN,GREEN
59781,26,GREEN,GREEN,GREEN,GREEN
59782,26,YELLOW,YELLOW,YELLOW,RED
59783,26,YELLOW,YELLOW,YELLOW,RED
59784,26,YELLOW,YELLOW,YELLOW,YELLOW
59785,26,GREEN,GREEN,GREEN,YELLOW
59786,26,GREEN,GREEN,GREEN,YELLOW
59787,26,GREEN,GREEN,GREEN,GREEN
59788,26,GREEN,GREEN,GREEN,GREEN
59789,26,GREEN,GREEN,GREEN,GREEN
59790,26,GREEN,GREEN,GREEN,GREEN
59791,26,YELLOW,YELLOW,YELLOW,YELLOW
59792,26,YELLOW,YELLOW,YELLOW,YELLOW
59793,26,RED,YELLOW,YELLOW,YELLOW
59794,26,YELLOW,YELLOW,YELLOW,RED
59795,26,YELLOW,YELLOW,YELLOW,RED
59796,26,GREEN,GREEN,GREEN,GREEN
59797,26,GREEN,GREEN,GREEN,GREEN
59798,26,GREEN,GREEN,GREEN,GREEN
59799,26,GREEN,GREEN,GREEN,GREEN
59800,26,GREEN,GREEN,GREEN,GREEN
59801,26,GREEN,GREEN,GREEN,GREEN
59802,26,GREEN,GREEN,GREEN,GREEN
59803,26,GREEN,GREEN,GREEN,GREEN
59804,26,GREEN,GREEN,GREEN,GREEN
59805,26,GREEN,GREEN,GREEN,GREEN
59806,26,GREEN,GREEN,GREEN,GREEN
59807,26,GREEN,GREEN,GREEN,GREEN
59808,26,GREEN,GREEN,GREEN,GREEN
59809,26,GREEN,GREEN,GREEN,GREEN
59810,26,GREEN,GREEN,GREEN,GREEN
59811,26,GREEN,GREEN,GREEN,GREEN
59812,26,GREEN,GREEN,GREEN,GREEN
59813,26,YELLOW,RED,YELLOW,GREEN
59814,26,GREEN,GREEN,GREEN,GREEN
59815,26,GREEN,GREEN,GREEN,GREEN
59816,26,GREEN,GREEN,GREEN,GREEN
59817,26,GREEN,GREEN,GREEN,GREEN
59818,26,GREEN,GREEN,GREEN,GREEN
59819,26,GREEN,GREEN,GREEN,GREEN
59820,26,RED,RED,YELLOW,YELLOW
59821,26,YELLOW,YELLOW,YELLOW,RED
59822,26,YELLOW,YELLOW,YELLOW,YELLOW
59823,26,YELLOW,YELLOW,YELLOW,YELLOW
59824,26,YELLOW,YELLOW,YELLOW,YELLOW
59825,26,YELLOW,YELLOW,YELLOW,YELLOW
59826,26,YELLOW,YELLOW,YELLOW,RED
59827,26,YELLOW,RED,YELLOW,GREEN
59828,26,GREEN,GREEN,GREEN,GREEN
59829,26,GREEN,GREEN,GREEN,GREEN
59830,26,GREEN,GREEN,GREEN,GREEN
59831,26,GREEN,GREEN,GREEN,GREEN
59832,26,GREEN,GREEN,GREEN,GREEN
59833,26,GREEN,GREEN,GREEN,GREEN
59834,26,GREEN,GREEN,GREEN,GREEN
59835,26,GREEN,GREEN,GREEN,GREEN
59836,26,GREEN,GREEN,GREEN,GREEN
59837,26,GREEN,GREEN,GREEN,GREEN
59838,26,GREEN,GREEN,GREEN,GREEN
59839,26,GREEN,GREEN,GREEN,GREEN
59840,26,GREEN,GREEN,GREEN,GREEN
59841,26,GREEN,GREEN,GREEN,GREEN
59842,26,GREEN,GREEN,GREEN,GREEN
59843,26,GREEN,GREEN,GREEN,YELLOW
59844,26,GREEN,GREEN,GREEN,GREEN
59845,26,GREEN,GREEN,GREEN,GREEN
59846,26,GREEN,GREEN,GREEN,GREEN
59847,26,GREEN,GREEN,GREEN,GREEN
59848,26,GREEN,GREEN,GREEN,GREEN
59849,26,YELLOW,YELLOW,YELLOW,RED
59850,26,YELLOW,YELLOW,YELLOW,RED
59851,26,GREEN,YELLOW,YELLOW,YELLOW
59852,26,YELLOW,GREEN,YELLOW,YELLOW
59853,26,GREEN,GREEN,GREEN,YELLOW
59854,26,GREEN,GREEN,GREEN,GREEN
59855,26,GREEN,GREEN,GREEN,GREEN
59856,26,GREEN,GREEN,GREEN,GREEN
59857,26,GREEN,GREEN,GREEN,GREEN
59858,26,GREEN,GREEN,GREEN,GREEN
59859,26,GREEN,GREEN,GREEN,GREEN
59860,26,GREEN,GREEN,GREEN,GREEN
59861,26,GREEN,GREEN,GREEN,GREEN
59862,26,GREEN,GREEN,GREEN,GREEN
59863,26,GREEN,GREEN,GREEN,GREEN
59864,26,GREEN,GREEN,GREEN,GREEN
59865,26,GREEN,GREEN,GREEN,GREEN
59866,26,GREEN,GREEN,GREEN,GREEN
59867,26,GREEN,GREEN,GREEN,GREEN
59868,26,GREEN,GREEN,GREEN,GREEN
59869,26,GREEN,GREEN,GREEN,GREEN
59870,26,GREEN,GREEN,GREEN,GREEN
59871,26,GREEN,GREEN,GREEN,GREEN
59872,26,GREEN,GREEN,GREEN,GREEN
59873,26,GREEN,GREEN,GREEN,GREEN
59874,26,GREEN,GREEN,GREEN,GREEN
59875,26,YELLOW,YELLOW,YELLOW,RED
59876,26,YELLOW,YELLOW,YELLOW,RED
59877,26,YELLOW,YELLOW,YELLOW,RED
59878,26,YELLOW,YELLOW,RED,RED
59879,26,GREEN,GREEN,GREEN,YELLOW
59880,26,GREEN,GREEN,GREEN,YELLOW
59881,26,GREEN,GREEN,GREEN,YELLOW
59882,26,YELLOW,YELLOW,YELLOW,YELLOW
59883,26,GREEN,YELLOW,YELLOW,YELLOW
59884,26,GREEN,YELLOW,YELLOW,YELLOW
59885,26,RED,YELLOW,YELLOW,YELLOW
59886,26,RED,YELLOW,YELLOW,YELLOW
59887,26,YELLOW,YELLOW,GREEN,YELLOW
59888,26,GREEN,GREEN,GREEN,YELLOW
59889,26,GREEN,GREEN,GREEN,GREEN
59890,26,GREEN,GREEN,GREEN,GREEN
59891,26,GREEN,GREEN,GREEN,GREEN
59892,26,GREEN,GREEN,GREEN,GREEN
59893,26,GREEN,GREEN,GREEN,GREEN
59894,26,GREEN,GREEN,GREEN,GREEN
59895,26,GREEN,GREEN,GREEN,GREEN
59896,26,GREEN,GREEN,GREEN,GREEN
59897,26,GREEN,GREEN,GREEN,GREEN
59898,26,GREEN,GREEN,GREEN,GREEN
59899,26,GREEN,GREEN,GREEN,GREEN
59900,26,GREEN,GREEN,GREEN,GREEN
59901,26,GREEN,GREEN,GREEN,GREEN
59902,26,GREEN,GREEN,GREEN,GREEN
59903,26,GREEN,GREEN,GREEN,GREEN
59904,26,GREEN,GREEN,GREEN,GREEN
59905,26,GREEN,GREEN,GREEN,GREEN
59906,26,GREEN,GREEN,GREEN,GREEN
59907,26,GREEN,GREEN,GREEN,GREEN
59908,26,YELLOW,YELLOW,YELLOW,RED
59909,26,YELLOW,YELLOW,RED,RED
59910,26,GREEN,GREEN,GREEN,GREEN
59911,26,GREEN,GREEN,GREEN,GREEN
59912,26,GREEN,GREEN,GREEN,GREEN
59913,26,GREEN,GREEN,GREEN,GREEN
59914,26,GREEN,GREEN,GREEN,GREEN
59915,26,GREEN,GREEN,GREEN,GREEN
59916,26,YELLOW,YELLOW,YELLOW,YELLOW
59917,26,YELLOW,YELLOW,YELLOW,YELLOW
59918,26,GREEN,GREEN,GREEN,GREEN
59919,26,GREEN,GREEN,GREEN,GREEN
59920,26,GREEN,GREEN,GREEN,GREEN
59921,26,GREEN,GREEN,GREEN,GREEN
59922,26,GREEN,GREEN,GREEN,GREEN
59923,26,GREEN,GREEN,GREEN,GREEN
59924,26,GREEN,GREEN,GREEN,GREEN
59925,26,GREEN,GREEN,GREEN,GREEN
59926,26,GREEN,GREEN,GREEN,GREEN
59927,26,GREEN,GREEN,GREEN,GREEN
59928,26,GREEN,GREEN,GREEN,GREEN
59929,26,GREEN,GREEN,GREEN,GREEN
59930,26,GREEN,GREEN,GREEN,GREEN
59931,26,GREEN,GREEN,GREEN,GREEN
59932,26,GREEN,GREEN,GREEN,GREEN
59933,26,GREEN,GREEN,GREEN,GREEN
59934,26,GREEN,GREEN,GREEN,GREEN
59935,26,GREEN,GREEN,GREEN,GREEN
59936,26,GREEN,GREEN,GREEN,GREEN
59937,26,GREEN,GREEN,GREEN,GREEN
59938,26,YELLOW,GREEN,YELLOW,YELLOW
59939,26,GREEN,GREEN,GREEN,YELLOW
59940,26,GREEN,GREEN,GREEN,YELLOW
59941,26,GREEN,GREEN,GREEN,YELLOW
59942,26,GREEN,GREEN,GREEN,GREEN
59943,26,GREEN,GREEN,GREEN,GREEN
59944,26,GREEN,GREEN,GREEN,GREEN
59945,26,YELLOW,YELLOW,YELLOW,YELLOW
59946,26,YELLOW,YELLOW,YELLOW,YELLOW
59947,26,RED,YELLOW,YELLOW,YELLOW
59948,26,YELLOW,YELLOW,YELLOW,RED
59949,26,GREEN,GREEN,GREEN,GREEN
59950,26,GREEN,GREEN,GREEN,GREEN
59951,26,GREEN,GREEN,GREEN,GREEN
59952,26,GREEN,GREEN,GREEN,GREEN
59953,26,GREEN,GREEN,GREEN,GREEN
59954,26,GREEN,GREEN,GREEN,GREEN
59955,26,GREEN,GREEN,GREEN,GREEN
59956,26,GREEN,GREEN,GREEN,GREEN
59957,26,GREEN,GREEN,GREEN,GREEN
59958,26,GREEN,GREEN,GREEN,GREEN
59959,26,GREEN,GREEN,GREEN,GREEN
59960,26,GREEN,GREEN,GREEN,GREEN
59961,26,GREEN,GREEN,GREEN,GREEN
59962,26,GREEN,GREEN,GREEN,GREEN
59963,26,GREEN,GREEN,GREEN,GREEN
59964,26,GREEN,GREEN,GREEN,GREEN
59965,26,GREEN,GREEN,GREEN,GREEN
59966,26,GREEN,GREEN,GREEN,GREEN
59967,26,GREEN,GREEN,GREEN,GREEN
59968,26,GREEN,GREEN,GREEN,GREEN
59969,26,GREEN,GREEN,GREEN,GREEN
59970,26,GREEN,GREEN,GREEN,GREEN
59971,26,GREEN,GREEN,GREEN,GREEN
59972,26,GREEN,GREEN,GREEN,GREEN
59973,26,GREEN,GREEN,GREEN,GREEN
59974,26,GREEN,GREEN,GREEN,GREEN
59975,25,GREEN,GREEN,GREEN,GREEN
59976,25,GREEN,GREEN,GREEN,GREEN
59977,25,GREEN,GREEN,GREEN,GREEN
59978,25,GREEN,GREEN,GREEN,GREEN
59979,25,GREEN,GREEN,GREEN,GREEN
59980,25,GREEN,GREEN,GREEN,GREEN
59981,25,GREEN,GREEN,GREEN,GREEN
59982,25,YELLOW,YELLOW,YELLOW,YELLOW
59983,25,GREEN,GREEN,GREEN,GREEN
59984,25,GREEN,GREEN,GREEN,GREEN
59985,25,GREEN,GREEN,GREEN,GREEN
59986,25,GREEN,GREEN,GREEN,GREEN
59987,25,GREEN,GREEN,GREEN,GREEN
59988,25,GREEN,GREEN,GREEN,GREEN
59989,25,GREEN,GREEN,GREEN,GREEN
59990,25,GREEN,GREEN,GREEN,GREEN
59991,25,GREEN,GREEN,GREEN,GREEN
59992,25,GREEN,GREEN,GREEN,GREEN
59993,25,GREEN,GREEN,GREEN,GREEN
59994,25,GREEN,GREEN,GREEN,GREEN
59995,25,GREEN,GREEN,GREEN,GREEN
59996,25,GREEN,GREEN,GREEN,GREEN
59997,25,GREEN,GREEN,GREEN,GREEN
59998,25,GREEN,GREEN,GREEN,GREEN
59999,25,GREEN,GREEN,GREEN,GREEN
60000,25,GREEN,GREEN,GREEN,GREEN
60001,25,GREEN,GREEN,GREEN,GREEN
60002,25,GREEN,GREEN,GREEN,GREEN
60003,25,GREEN,GREEN,GREEN,GREEN
60004,25,GREEN,GREEN,GREEN,GREEN
60005,25,GREEN,GREEN,GREEN,GREEN
60006,25,GREEN,GREEN,GREEN,GREEN
60007,25,GREEN,GREEN,GREEN,GREEN
60008,25,YELLOW,GREEN,GREEN,YELLOW
60009,25,GREEN,GREEN,GREEN,GREEN
60010,25,GREEN,GREEN,GREEN,GREEN
60011,25,GREEN,GREEN,GREEN,GREEN
60012,25,GREEN,GREEN,GREEN,GREEN
60013,25,GREEN,GREEN,GREEN,GREEN
60014,25,GREEN,GREEN,GREEN,GREEN
60015,25,YELLOW,YELLOW,YELLOW,YELLOW
60016,25,GREEN,GREEN,GREEN,GREEN
60017,25,GREEN,GREEN,GREEN,GREEN
60018,25,GREEN,GREEN,GREEN,GREEN
60019,25,GREEN,GREEN,GREEN,GREEN
60020,25,GREEN,GREEN,GREEN,GREEN
60021,25,GREEN,GREEN,GREEN,GREEN
60022,25,GREEN,GREEN,GREEN,GREEN
60023,25,GREEN,GREEN,GREEN,GREEN
60024,25,GREEN,GREEN,GREEN,GREEN
60025,25,GREEN,GREEN,GREEN,GREEN
60026,25,GREEN,GREEN,GREEN,GREEN
60027,25,GREEN,GREEN,GREEN,GREEN
60028,25,GREEN,GREEN,GREEN,GREEN
60029,25,GREEN,GREEN,GREEN,GREEN
60030,25,GREEN,GREEN,GREEN,GREEN
60031,25,GREEN,GREEN,GREEN,GREEN
60032,25,GREEN,GREEN,GREEN,GREEN
60033,25,GREEN,GREEN,GREEN,GREEN
60034,25,GREEN,GREEN,GREEN,GREEN
60035,25,GREEN,GREEN,GREEN,GREEN
60036,25,GREEN,GREEN,GREEN,GREEN
60037,25,GREEN,GREEN,GREEN,GREEN
60038,25,GREEN,GREEN,GREEN,GREEN
60039,25,GREEN,GREEN,GREEN,GREEN
60040,25,GREEN,GREEN,GREEN,GREEN
60041,25,YELLOW,YELLOW,RED,RED
60042,25,GREEN,GREEN,GREEN,GREEN
60043,25,GREEN,GREEN,GREEN,GREEN
60044,25,GREEN,GREEN,GREEN,GREEN
60045,25,GREEN,GREEN,GREEN,GREEN
60046,25,RED,YELLOW,YELLOW,YELLOW
60047,25,RED,YELLOW,YELLOW,YELLOW
60048,25,YELLOW,YELLOW,YELLOW,YELLOW
60049,25,YELLOW,YELLOW,YELLOW,YELLOW
60050,25,GREEN,GREEN,GREEN,GREEN
60051,25,GREEN,GREEN,GREEN,GREEN
60052,25,GREEN,GREEN,GREEN,GREEN
60053,25,GREEN,GREEN,GREEN,GREEN
60054,25,GREEN,GREEN,GREEN,GREEN
60055,25,GREEN,GREEN,GREEN,GREEN
60056,25,GREEN,GREEN,GREEN,GREEN
60057,25,GREEN,GREEN,GREEN,GREEN
60058,25,GREEN,GREEN,GREEN,GREEN
60059,25,GREEN,GREEN,GREEN,GREEN
60060,25,GREEN,GREEN,GREEN,GREEN
60061,25,GREEN,GREEN,GREEN,GREEN
60062,25,GREEN,GREEN,GREEN,GREEN
60063,25,GREEN,GREEN,GREEN,GREEN
60064,25,GREEN,GREEN,GREEN,GREEN
60065,25,GREEN,GREEN,GREEN,GREEN
60066,25,GREEN,GREEN,GREEN,GREEN
60067,25,GREEN,GREEN,GREEN,GREEN
60068,25,GREEN,GREEN,GREEN,GREEN
60069,25,GREEN,GREEN,GREEN,GREEN
60070,25,GREEN,GREEN,GREEN,GREEN
60071,25,GREEN,GREEN,GREEN,GREEN
60072,25,GREEN,GREEN,GREEN,GREEN
60073,25,GREEN,GREEN,GREEN,GREEN
60074,25,GREEN,GREEN,GREEN,GREEN
60075,25,GREEN,GREEN,GREEN,GREEN
60076,25,YELLOW,YELLOW,YELLOW,RED
60077,25,YELLOW,YELLOW,YELLOW,RED
60078,25,YELLOW,YELLOW,YELLOW,YELLOW
60079,25,GREEN,GREEN,GREEN,GREEN
60080,25,GREEN,GREEN,GREEN,GREEN
60081,25,GREEN,GREEN,GREEN,GREEN
60082,25,GREEN,GREEN,GREEN,GREEN
60083,25,GREEN,GREEN,GREEN,GREEN
60084,25,GREEN,GREEN,GREEN,GREEN
60085,25,GREEN,GREEN,GREEN,GREEN
60086,25,GREEN,GREEN,GREEN,GREEN
60087,25,GREEN,GREEN,GREEN,GREEN
60088,25,GREEN,GREEN,GREEN,GREEN
60089,25,GREEN,GREEN,GREEN,GREEN
60090,25,GREEN,GREEN,GREEN,GREEN
60091,25,GREEN,GREEN,GREEN,GREEN
60092,25,GREEN,GREEN,GREEN,GREEN
60093,25,GREEN,GREEN,GREEN,GREEN
60094,25,GREEN,GREEN,GREEN,GREEN
60095,25,GREEN,GREEN,GREEN,GREEN
60096,25,GREEN,GREEN,GREEN,GREEN
60097,25,GREEN,GREEN,GREEN,GREEN
60098,24,YELLOW,YELLOW,RED,RED
60099,24,GREEN,GREEN,GREEN,YELLOW
60100,24,GREEN,GREEN,GREEN,GREEN
60101,24,GREEN,GREEN,GREEN,GREEN
60102,24,GREEN,GREEN,GREEN,GREEN
60103,24,GREEN,GREEN,GREEN,GREEN
60104,24,GREEN,GREEN,GREEN,GREEN
60105,24,GREEN,GREEN,GREEN,GREEN
60106,24,GREEN,GREEN,GREEN,GREEN
60107,24,GREEN,GREEN,GREEN,GREEN
60108,24,YELLOW,YELLOW,YELLOW,RED
60109,24,YELLOW,YELLOW,YELLOW,RED
60110,24,GREEN,GREEN,GREEN,YELLOW
60111,24,YELLOW,RED,YELLOW,GREEN
60112,24,GREEN,GREEN,GREEN,GREEN
60113,24,GREEN,GREEN,GREEN,GREEN
60114,24,GREEN,GREEN,GREEN,GREEN
60115,24,GREEN,GREEN,GREEN,GREEN
60116,24,GREEN,GREEN,GREEN,GREEN
60117,24,GREEN,GREEN,GREEN,GREEN
60118,24,GREEN,GREEN,GREEN,GREEN
60119,24,GREEN,GREEN,GREEN,GREEN
60120,24,GREEN,GREEN,GREEN,GREEN
60121,24,GREEN,GREEN,GREEN,GREEN
60122,24,GREEN,GREEN,GREEN,GREEN
60123,24,GREEN,GREEN,GREEN,GREEN
60124,24,GREEN,GREEN,GREEN,GREEN
60125,24,GREEN,GREEN,GREEN,GREEN
60126,24,GREEN,GREEN,GREEN,GREEN
60127,24,GREEN,GREEN,GREEN,GREEN
60128,24,YELLOW,YELLOW,RED,RED
60129,24,GREEN,GREEN,GREEN,GREEN
60130,24,GREEN,GREEN,GREEN,GREEN
60131,24,GREEN,GREEN,GREEN,GREEN
60132,24,GREEN,GREEN,GREEN,GREEN
60133,24,GREEN,GREEN,GREEN,GREEN
60134,24,GREEN,GREEN,GREEN,GREEN
60135,24,GREEN,GREEN,GREEN,GREEN
60136,24,YELLOW,YELLOW,YELLOW,RED
60137,24,YELLOW,YELLOW,YELLOW,YELLOW
60138,24,YELLOW,YELLOW,YELLOW,YELLOW
60139,24,YELLOW,YELLOW,YELLOW,YELLOW
60140,24,YELLOW,YELLOW,YELLOW,YELLOW
60141,24,YELLOW,YELLOW,YELLOW,YELLOW
60142,24,GREEN,GREEN,GREEN,GREEN
60143,24,GREEN,GREEN,GREEN,GREEN
60144,24,GREEN,GREEN,GREEN,GREEN
60145,24,GREEN,GREEN,GREEN,GREEN
60146,24,GREEN,GREEN,GREEN,GREEN
60147,24,GREEN,GREEN,GREEN,GREEN
60148,24,GREEN,GREEN,GREEN,GREEN
60149,24,GREEN,GREEN,GREEN,GREEN
60150,24,GREEN,GREEN,GREEN,GREEN
60151,24,GREEN,GREEN,GREEN,GREEN
60152,24,GREEN,GREEN,GREEN,GREEN
60153,24,GREEN,GREEN,GREEN,GREEN
60154,24,GREEN,GREEN,GREEN,GREEN
60155,24,GREEN,GREEN,GREEN,GREEN
60156,24,GREEN,GREEN,GREEN,GREEN
60157,24,GREEN,GREEN,GREEN,GREEN
60158,24,GREEN,GREEN,GREEN,GREEN
60159,24,GREEN,GREEN,GREEN,GREEN
60160,24,GREEN,GREEN,GREEN,GREEN
60161,24,GREEN,GREEN,GREEN,GREEN
60162,24,GREEN,GREEN,GREEN,GREEN
60163,24,GREEN,GREEN,GREEN,GREEN
60164,24,GREEN,GREEN,GREEN,GREEN
60165,24,GREEN,GREEN,GREEN,GREEN
60166,24,GREEN,GREEN,GREEN,GREEN
60167,24,GREEN,GREEN,GREEN,GREEN
60168,24,YELLOW,YELLOW,YELLOW,RED
60169,24,YELLOW,YELLOW,YELLOW,RED
60170,24,YELLOW,YELLOW,YELLOW,RED
60171,24,GREEN,GREEN,GREEN,GREEN
60172,24,GREEN,GREEN,GREEN,GREEN
60173,24,GREEN,GREEN,GREEN,GREEN
60174,24,GREEN,GREEN,GREEN,GREEN
60175,24,GREEN,GREEN,GREEN,GREEN
60176,24,YELLOW,YELLOW,YELLOW,YELLOW
60177,24,YELLOW,YELLOW,YELLOW,YELLOW
60178,24,GREEN,YELLOW,YELLOW,YELLOW
60179,24,YELLOW,YELLOW,YELLOW,RED
60180,24,YELLOW,GREEN,YELLOW,RED
60181,24,GREEN,GREEN,GREEN,YELLOW
60182,24,GREEN,GREEN,GREEN,GREEN
60183,24,GREEN,GREEN,GREEN,GREEN
60184,24,GREEN,GREEN,GREEN,GREEN
60185,24,GREEN,GREEN,GREEN,GREEN
60186,24,GREEN,GREEN,GREEN,GREEN
60187,24,GREEN,GREEN,GREEN,GREEN
60188,24,GREEN,GREEN,GREEN,GREEN
60189,24,GREEN,GREEN,GREEN,GREEN
60190,24,GREEN,GREEN,GREEN,GREEN
60191,24,GREEN,GREEN,GREEN,GREEN
60192,24,GREEN,GREEN,GREEN,GREEN
60193,24,GREEN,GREEN,GREEN,GREEN
60194,24,GREEN,GREEN,GREEN,GREEN
60195,24,GREEN,GREEN,GREEN,GREEN
60196,24,GREEN,GREEN,GREEN,GREEN
60197,24,GREEN,GREEN,GREEN,GREEN
60198,24,GREEN,GREEN,GREEN,GREEN
60199,24,GREEN,GREEN,GREEN,GREEN
60200,24,GREEN,GREEN,GREEN,GREEN
60201,24,GREEN,GREEN,GREEN,GREEN
60202,24,GREEN,GREEN,GREEN,GREEN
60203,24,GREEN,GREEN,GREEN,GREEN
60204,24,GREEN,GREEN,GREEN,GREEN
60205,24,GREEN,GREEN,GREEN,GREEN
60206,24,GREEN,YELLOW,YELLOW,GREEN
60207,24,GREEN,YELLOW,GREEN,GREEN
60208,24,GREEN,GREEN,GREEN,GREEN
60209,24,GREEN,GREEN,GREEN,GREEN
60210,24,GREEN,GREEN,GREEN,GREEN
60211,24,GREEN,GREEN,GREEN,GREEN
60212,24,GREEN,GREEN,GREEN,GREEN
60213,24,GREEN,GREEN,GREEN,GREEN
60214,24,GREEN,GREEN,GREEN,GREEN
60215,24,GREEN,GREEN,GREEN,GREEN
60216,24,GREEN,GREEN,GREEN,GREEN
60217,24,YELLOW,YELLOW,YELLOW,RED
60218,24,YELLOW,YELLOW,YELLOW,YELLOW
60219,24,YELLOW,YELLOW,YELLOW,RED
60220,24,YELLOW,GREEN,YELLOW,RED
60221,24,GREEN,GREEN,GREEN,GREEN
60222,24,GREEN,GREEN,GREEN,GREEN
60223,24,GREEN,GREEN,GREEN,GREEN
60224,24,GREEN,GREEN,GREEN,GREEN
60225,24,GREEN,GREEN,GREEN,GREEN
60226,24,GREEN,GREEN,GREEN,GREEN
60227,24,GREEN,GREEN,GREEN,GREEN
60228,24,GREEN,GREEN,GREEN,GREEN
60229,24,GREEN,GREEN,GREEN,GREEN
60230,24,GREEN,GREEN,GREEN,GREEN
60231,24,GREEN,GREEN,GREEN,GREEN
60232,24,GREEN,GREEN,GREEN,GREEN
60233,24,GREEN,GREEN,GREEN,GREEN
60234,24,GREEN,GREEN,GREEN,GREEN
60235,24,GREEN,GREEN,GREEN,GREEN
60236,24,GREEN,GREEN,GREEN,GREEN
60237,24,GREEN,GREEN,GREEN,GREEN
60238,24,GREEN,GREEN,GREEN,GREEN
60239,24,GREEN,GREEN,GREEN,GREEN
60240,24,GREEN,GREEN,GREEN,GREEN
60241,24,GREEN,GREEN,GREEN,GREEN
60242,24,YELLOW,YELLOW,RED,RED
60243,24,GREEN,GREEN,GREEN,GREEN
60244,24,GREEN,GREEN,GREEN,GREEN
60245,24,GREEN,GREEN,GREEN,GREEN
60246,24,GREEN,GREEN,GREEN,GREEN
60247,24,GREEN,GREEN,GREEN,GREEN
60248,24,YELLOW,YELLOW,YELLOW,YELLOW
60249,24,RED,YELLOW,YELLOW,YELLOW
60250,24,RED,RED,YELLOW,YELLOW
60251,24,GREEN,GREEN,GREEN,YELLOW
60252,24,GREEN,GREEN,GREEN,GREEN
60253,24,GREEN,GREEN,GREEN,GREEN
60254,24,GREEN,GREEN,GREEN,GREEN
60255,24,GREEN,GREEN,GREEN,GREEN
